"SubNum","trial_n_block","character","response","respCat","corrCat","accuracy","cumAcc","cumAccBlock","cumAccbyChar","RT","corr_ans","trialNum","trialNbychar","listN","NfromChange","befAft","is_prev_optimal","isoptimal","probOptimal","probOptimalChar","iCP","iCP_opt","iCP_new","trialCond","image","recogAcc","confidence","association","RTrecog","corr_ans_assoc"
1,39,"m5",1,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.585185185185185,0.564102564102564,0.65,0.647,1,154,20,4,39,1,0,1,1,0.75,"beforeCP","beforeCP","bef_cp",1,"gastank.jpg",NA,NA,NA,0.817,NA
1,40,"m5",1,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.588235294117647,0.575,0.666666666666667,0.523,1,155,21,4,40,1,0,1,1,NA,"beforeCP","beforeCP","bef_cp",1,"stubbywrench01a.jpg",1,2,NA,0.925,NA
1,41,"m2",1,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.591240875912409,0.585365853658537,0.5,1.175,1,156,20,4,41,1,0,1,1,0.75,"beforeCP","beforeCP","bef_cp",1,"potatomasher03b.jpg",NA,NA,NA,0.817,NA
1,43,"m2",3,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.589928057553957,0.581395348837209,0.523809523809524,0.907,3,158,21,4,43,1,0,1,0.5,NA,"beforeCP","beforeCP","bef_cp",1,"oven.jpg",1,4,"left",1.385,1
1,45,"m5",4,"stimuli/Electronic device & accessory.png","Hand labour tool & accessory",0,0.581560283687943,0.555555555555556,0.608695652173913,0.99,2,160,23,4,45,1,0,0,NA,NA,"beforeCP","beforeCP","bef_cp",1,"snowblower.jpg",1,2,"left",2.279,0
1,46,"m5",3,"stimuli/Outdoor activity & sport item.png","Hand labour tool & accessory",0,0.577464788732394,0.543478260869565,0.583333333333333,1.415,4,161,24,4,46,1,0,0,NA,NA,"afterCP","beforeCP","bef_cp",1,"paintroller01.jpg",1,3,NA,0.952,NA
1,47,"m2",3,"stimuli/Electronic device & accessory.png","Kitchen & utensil",0,0.573426573426573,0.531914893617021,0.478260869565217,0.926,2,162,23,4,47,1,1,0,NA,NA,"afterCP","beforeCP","bef_cp",1,"pastaspoon.jpg",1,4,"left",0.891,1
1,1,"m2",1,"stimuli/Kitchen & utensil.png","Outdoor activity & sport item",0,0.56551724137931,0,0,1.044,4,164,1,5,1,0,1,0,0,0,"afterCP","afterCP","bef_cp",1,"badmintonracket.jpg",NA,NA,NA,0.817,NA
1,3,"m2",1,"stimuli/Electronic device & accessory.png","Outdoor activity & sport item",0,0.557823129251701,0,0,0.696,4,166,3,5,3,0,0,0,0,0,"afterCP","afterCP","bef_cp",1,"shinpad.jpg",1,3,"left",5.293,1
1,4,"m2",4,"stimuli/Electronic device & accessory.png","Outdoor activity & sport item",0,0.554054054054054,0,0,1.113,2,167,4,5,4,0,0,0,0,0,"afterCP","afterCP","aft_cp",1,"surfboard.jpg",0,1,NA,2.819,NA
1,5,"m5",4,"stimuli/Hand labour tool & accessory.png","Electronic device & accessory",0,0.550335570469799,0,0,0.804,3,168,1,5,5,0,1,0,0.25,0.5,"afterCP","afterCP","aft_cp",1,"alarmclock01.jpg",1,1,NA,1.278,NA
1,8,"m5",4,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.546052631578947,0.125,0.5,1.049,4,171,2,5,8,0,0,1,0.5,0.75,"afterCP","afterCP","aft_cp",1,"fan.jpg",1,4,NA,0.792,NA
1,9,"m2",3,"stimuli/Hand labour tool & accessory.png","Outdoor activity & sport item",0,0.542483660130719,0.111111111111111,0,0.916,4,172,7,5,9,0,0,0,0.5,0.75,"afterCP","afterCP","aft_cp",1,"podium.jpg",1,4,"left",0.97,1
1,10,"m2",3,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.545454545454546,0.2,0.125,1.017,3,173,8,5,10,0,0,1,0.75,1,"afterCP","afterCP","aft_cp",1,"iceskate.jpg",1,4,"right",0.817,0
1,11,"m5",3,"stimuli/Hand labour tool & accessory.png","Electronic device & accessory",0,0.541935483870968,0.181818181818182,0.333333333333333,0.602,2,174,3,5,11,0,1,0,0.75,0.75,"afterCP","afterCP","aft_cp",1,"filmroll.jpg",NA,NA,NA,0.817,NA
1,13,"m5",3,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.54140127388535,0.230769230769231,0.5,1.341,3,176,4,5,13,0,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"chandelier.jpg",1,3,NA,1.005,NA
1,14,"m2",4,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.544303797468354,0.285714285714286,0.2,0.972,4,177,10,5,14,0,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"cooler01.jpg",1,2,"left",5.968,1
1,15,"m5",1,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.547169811320755,0.333333333333333,0.6,0.801,1,178,5,5,15,0,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"lectern01.jpg",0,2,"left",1.832,0
1,16,"m2",4,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.55,0.375,0.272727272727273,0.834,4,179,11,5,16,0,0,1,1,0.75,"afterCP","beforeCP","bef_cp",1,"fishinghook03.jpg",NA,NA,NA,0.817,NA
1,17,"m5",3,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.552795031055901,0.411764705882353,0.666666666666667,1.131,3,180,6,5,17,0,0,1,0.75,1,"afterCP","beforeCP","bef_cp",1,"coffeemachine.jpg",NA,NA,NA,0.817,NA
1,18,"m2",1,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.555555555555556,0.444444444444444,0.333333333333333,0.608,1,181,12,5,18,0,0,1,0.75,0.75,"afterCP","beforeCP","bef_cp",1,"kiddiepool.jpg",NA,NA,NA,0.817,NA
1,19,"m2",3,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.558282208588957,0.473684210526316,0.384615384615385,1.327,3,182,13,5,19,0,0,1,0.75,0.75,"afterCP","beforeCP","bef_cp",1,"snowboard.jpg",1,1,NA,1.453,NA
1,20,"m2",3,"stimuli/Electronic device & accessory.png","Outdoor activity & sport item",0,0.554878048780488,0.45,0.357142857142857,1.307,2,183,14,5,20,0,0,0,0.75,0.75,"afterCP","beforeCP","bef_cp",1,"handgripper.jpg",1,4,NA,1.08,NA
1,21,"m2",2,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.557575757575758,0.476190476190476,0.4,0.609,2,184,15,5,21,0,0,1,1,0.75,"afterCP","beforeCP","bef_cp",1,"hockeypuck.jpg",1,1,NA,1.4,NA
1,23,"m2",1,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.55688622754491,0.478260869565217,0.4375,0.805,1,186,16,5,23,0,0,1,1,0.75,"afterCP","beforeCP","bef_cp",1,"backpack01a.jpg",1,3,NA,0.925,NA
1,26,"m5",4,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.552941176470588,0.461538461538462,0.5,1.073,4,189,10,5,26,1,0,1,0.5,0.5,"afterCP","beforeCP","bef_cp",1,"crocodileclips.jpg",1,2,NA,1.432,NA
1,28,"m5",3,"stimuli/Hand labour tool & accessory.png","Electronic device & accessory",0,0.546511627906977,0.428571428571429,0.454545454545455,1.161,4,191,11,5,28,1,1,0,0.25,0.5,"afterCP","beforeCP","bef_cp",1,"fluorescentlightbulb.jpg",0,3,NA,1.212,NA
1,31,"m5",3,"stimuli/Outdoor activity & sport item.png","Electronic device & accessory",0,0.537142857142857,0.387096774193548,0.384615384615385,0.983,4,194,13,5,31,1,0,0,0.75,0.75,"afterCP","beforeCP","bef_cp",1,"ipod.jpg",1,1,NA,0.997,NA
1,32,"m5",4,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.539772727272727,0.40625,0.428571428571429,1.05,4,195,14,5,32,1,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"telephone01b.jpg",1,3,NA,1.215,NA
1,33,"m5",3,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.542372881355932,0.424242424242424,0.466666666666667,0.904,3,196,15,5,33,1,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"slidetray.jpg",1,3,NA,1.035,NA
1,34,"m5",4,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.544943820224719,0.441176470588235,0.5,0.933,4,197,16,5,34,1,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"photocopier.jpg",1,2,"left",1.192,0
1,35,"m5",3,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.547486033519553,0.457142857142857,0.529411764705882,0.864,3,198,17,5,35,1,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"desktopcomputer.jpg",1,3,"left",1.6,0
1,36,"m2",3,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.55,0.472222222222222,0.421052631578947,0.901,3,199,19,5,36,1,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"bikewheel.jpg",1,4,"right",0.97,0
1,37,"m5",3,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.552486187845304,0.486486486486487,0.555555555555556,0.923,3,200,18,5,37,1,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"fuse.jpg",1,1,NA,1.201,NA
1,38,"m2",3,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.554945054945055,0.5,0.45,0.679,3,201,20,5,38,1,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"poolnet.jpg",1,1,NA,3.884,NA
1,39,"m5",3,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.557377049180328,0.512820512820513,0.578947368421053,1.072,3,202,19,5,39,1,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"floppydisk02a.jpg",NA,NA,NA,0.817,NA
1,40,"m2",2,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.559782608695652,0.525,0.476190476190476,0.957,2,203,21,5,40,1,0,1,1,NA,"afterCP","beforeCP","bef_cp",1,"hockeygoaliepad.jpg",1,4,"left",1.107,1
1,41,"m2",1,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.562162162162162,0.536585365853659,0.5,1.027,1,204,22,5,41,1,0,1,1,NA,"afterCP","beforeCP","bef_cp",1,"skihelmet01.jpg",0,2,NA,0.951,NA
1,42,"m2",2,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.564516129032258,0.547619047619048,0.521739130434783,0.739,2,205,23,5,42,1,0,1,1,NA,"afterCP","beforeCP","bef_cp",1,"anchor.jpg",1,4,"right",1.029,0
1,43,"m5",1,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.566844919786096,0.558139534883721,0.6,0.91,1,206,20,5,43,1,0,1,1,1,"beforeCP","beforeCP","bef_cp",1,"carantenna.jpg",1,4,NA,1.267,NA
1,44,"m2",4,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.569148936170213,0.568181818181818,0.541666666666667,0.803,4,207,24,5,44,1,0,1,1,NA,"beforeCP","beforeCP","bef_cp",1,"fishingrod.jpg",1,2,NA,1.157,NA
1,45,"m5",1,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.571428571428571,0.577777777777778,0.619047619047619,0.652,1,208,21,5,45,1,0,1,NA,NA,"beforeCP","beforeCP","bef_cp",1,"lamp04a.jpg",0,1,"right",1.184,1
1,46,"m5",4,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.573684210526316,0.58695652173913,0.636363636363636,0.932,4,209,22,5,46,1,0,1,NA,NA,"beforeCP","beforeCP","bef_cp",1,"extensioncord.jpg",1,3,"left",1.583,0
2,2,"m2",2,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.5,0.5,1,1.481,2,21,1,2,2,0,0,1,0.5,0.5,"afterCP","afterCP",NA,1,"volleyball.jpg",1,3,NA,0.6,NA
2,4,"m5",1,"stimuli/Kitchen & utensil.png","Hand labour tool & accessory",0,0.25,0.25,0,1.199,2,23,3,2,4,0,0,0,0.25,0,"afterCP","afterCP",NA,1,"toyhardhat.jpg",1,4,"left",0.775,0
2,6,"m2",2,"stimuli/Electronic device & accessory.png","Outdoor activity & sport item",0,0.166666666666667,0.166666666666667,0.333333333333333,1.161,4,25,3,2,6,0,0,0,0,0.5,"afterCP","afterCP",NA,1,"patioumbrella.jpg",1,4,"right",0.809,0
2,9,"m2",4,"stimuli/Electronic device & accessory.png","Outdoor activity & sport item",0,0.222222222222222,0.222222222222222,0.25,1.98,1,28,4,2,9,0,0,0,0.5,0.75,"afterCP","afterCP",NA,1,"podium.jpg",1,4,"left",0.773,1
2,10,"m2",4,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.3,0.3,0.4,1.096,4,29,5,2,10,0,0,1,0.75,1,"afterCP","afterCP",NA,1,"bikehelmet.jpg",1,4,"right",0.617,0
2,11,"m2",2,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.363636363636364,0.363636363636364,0.5,1.41,2,30,6,2,11,0,0,1,0.75,0.75,"afterCP","afterCP",NA,1,"anchor.jpg",1,4,"left",1.007,1
2,12,"m5",4,"stimuli/Kitchen & utensil.png","Hand labour tool & accessory",0,0.333333333333333,0.333333333333333,0.166666666666667,1.684,3,31,6,2,12,0,0,0,0.75,0.75,"afterCP","afterCP",NA,1,"snowshovel.jpg",1,4,"right",0.886,1
2,13,"m5",2,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.384615384615385,0.384615384615385,0.285714285714286,1.811,2,32,7,2,13,0,0,1,0.75,0.75,"afterCP","beforeCP",NA,1,"level03a.jpg",1,4,"left",2.214,0
2,14,"m2",2,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.428571428571429,0.428571428571429,0.571428571428571,1.611,2,33,7,2,14,0,0,1,0.75,0.75,"afterCP","beforeCP",NA,1,"hockeygoaliepad.jpg",1,4,"right",0.89,0
2,17,"m5",3,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.470588235294118,0.470588235294118,0.375,1.301,3,36,8,2,17,0,0,1,0.75,0.5,"afterCP","beforeCP",NA,1,"sewingmachine01a.jpg",1,4,"left",0.769,0
2,19,"m2",2,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.473684210526316,0.473684210526316,0.6,1.566,2,38,10,2,19,0,0,1,0.5,1,"afterCP","beforeCP",NA,1,"fishingrod.jpg",1,4,"left",3.293,1
2,20,"m5",3,"stimuli/Kitchen & utensil.png","Hand labour tool & accessory",0,0.45,0.45,0.3,1.151,1,39,10,2,20,0,0,0,0.5,0.25,"afterCP","beforeCP",NA,1,"axe01.jpg",1,4,"right",0.868,1
2,21,"m2",3,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.476190476190476,0.476190476190476,0.636363636363636,1.044,3,40,11,2,21,0,0,1,0.75,1,"afterCP","beforeCP",NA,1,"treadmill.jpg",1,4,"left",2.374,1
2,22,"m5",1,"stimuli/Electronic device & accessory.png","Hand labour tool & accessory",0,0.454545454545455,0.454545454545455,0.272727272727273,2.163,4,41,11,2,22,0,0,0,0.75,0.5,"afterCP","beforeCP",NA,1,"metalbrush.jpg",1,4,NA,1.031,NA
2,23,"m2",4,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.478260869565217,0.478260869565217,0.666666666666667,1.725,4,42,12,2,23,0,0,1,0.75,1,"afterCP","beforeCP",NA,1,"charcoalbarbecue.jpg",1,3,NA,0.934,NA
2,24,"m5",3,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.5,0.5,0.333333333333333,2.81,3,43,12,2,24,0,0,1,0.75,0.75,"afterCP","beforeCP",NA,1,"caulking.jpg",1,4,NA,0.875,NA
2,26,"m5",3,"stimuli/Electronic device & accessory.png","Hand labour tool & accessory",0,0.461538461538462,0.461538461538462,0.307692307692308,1.639,1,45,13,2,26,1,0,0,0.75,0.75,"afterCP","beforeCP",NA,1,"drill01b.jpg",1,3,NA,3.255,NA
2,27,"m5",2,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.481481481481481,0.481481481481481,0.357142857142857,1.067,2,46,14,2,27,1,0,1,1,1,"afterCP","beforeCP",NA,1,"hedgeshears.jpg",1,3,"left",1.052,0
2,28,"m2",4,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.5,0.5,0.642857142857143,0.893,4,47,14,2,28,1,0,1,1,1,"afterCP","beforeCP",NA,1,"surfboard.jpg",1,4,"left",0.819,1
2,29,"m2",3,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.517241379310345,0.517241379310345,0.666666666666667,1.391,3,48,15,2,29,1,0,1,1,1,"afterCP","beforeCP",NA,1,"catchermask.jpg",1,4,"left",0.918,1
2,30,"m2",2,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.533333333333333,0.533333333333333,0.6875,1.156,2,49,16,2,30,1,0,1,1,1,"afterCP","beforeCP",NA,1,"soccerball.jpg",1,4,"left",0.623,1
2,31,"m5",4,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.548387096774194,0.548387096774194,0.4,1.527,4,50,15,2,31,1,0,1,1,1,"afterCP","beforeCP",NA,1,"setsquare.jpg",1,4,"right",1.13,1
2,32,"m5",1,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.5625,0.5625,0.4375,1.407,1,51,16,2,32,1,0,1,1,0.75,"beforeCP","beforeCP",NA,1,"boltcutter.jpg",1,4,"left",0.865,0
2,34,"m5",2,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.558823529411765,0.558823529411765,0.470588235294118,0.849,2,53,17,2,34,1,0,1,0.75,0.75,"beforeCP","beforeCP",NA,1,"hammer01.jpg",1,4,NA,0.772,NA
2,35,"m5",2,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.571428571428571,0.571428571428571,0.5,1.35,2,54,18,2,35,1,0,1,0.75,0.75,"beforeCP","beforeCP",NA,1,"aircompressor.jpg",1,4,"left",1.008,0
2,37,"m2",1,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.594594594594595,0.594594594594595,0.666666666666667,1.119,1,56,18,2,37,1,0,1,1,1,"beforeCP","beforeCP",NA,1,"canoepaddle02.jpg",1,4,"left",0.688,1
2,38,"m2",2,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.605263157894737,0.605263157894737,0.684210526315789,1.584,2,57,19,2,38,1,0,1,1,1,"beforeCP","beforeCP",NA,1,"backpack01a.jpg",1,3,"right",0.656,0
2,39,"m2",1,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.615384615384615,0.615384615384615,0.7,1.172,1,58,20,2,39,1,0,1,1,1,"beforeCP","beforeCP",NA,1,"hockeypuck.jpg",1,4,"right",1.157,0
2,40,"m2",2,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.625,0.625,0.714285714285714,1.208,2,59,21,2,40,1,0,1,1,NA,"beforeCP","beforeCP",NA,1,"baseballglove.jpg",1,4,"left",1.019,1
2,41,"m5",4,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.634146341463415,0.634146341463415,0.55,1.271,4,60,20,2,41,1,0,1,1,1,"beforeCP","beforeCP",NA,1,"snowblower.jpg",1,3,"left",1.604,0
2,43,"m5",2,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.627906976744186,0.627906976744186,0.571428571428571,1.439,2,62,21,2,43,1,0,1,1,NA,"beforeCP","beforeCP",NA,1,"rope03.jpg",1,4,"left",0.825,0
2,44,"m2",3,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.636363636363636,0.636363636363636,0.695652173913043,1.014,3,63,23,2,44,1,0,1,1,NA,"beforeCP","beforeCP",NA,1,"toyhockeystick01.jpg",1,4,"left",0.623,1
2,45,"m5",4,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.644444444444444,0.644444444444444,0.590909090909091,2.026,4,64,22,2,45,1,0,1,NA,NA,"beforeCP","beforeCP",NA,1,"saw02b.jpg",1,4,"right",0.806,1
2,46,"m5",2,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.652173913043478,0.652173913043478,0.608695652173913,1.212,2,65,23,2,46,1,0,1,NA,NA,"beforeCP","beforeCP",NA,1,"flooringstapler.jpg",1,4,"left",1.126,0
2,47,"m2",4,"stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",1,0.659574468085106,0.659574468085106,0.708333333333333,0.944,4,66,24,2,47,1,0,1,NA,NA,"beforeCP","beforeCP",NA,1,"swimgoggles.jpg",1,4,"right",0.802,0
2,48,"m5",1,"stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",1,0.666666666666667,0.666666666666667,0.625,1.08,1,67,24,2,48,1,0,1,NA,NA,"beforeCP","beforeCP",NA,1,"wheel01.jpg",1,4,"left",0.67,0
2,1,"m5",2,"stimuli/Hand labour tool & accessory.png","Kitchen & utensil",0,0.653061224489796,0,0,1.572,4,68,1,3,1,0,1,0,0.5,0.5,"afterCP","afterCP","bef_cp",1,"corkscrew03a.jpg",1,4,"right",1.134,1
2,2,"m5",2,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.66,0.5,0.5,1.412,2,69,2,3,2,0,0,1,0.5,0.75,"afterCP","afterCP","bef_cp",1,"towel01.jpg",1,4,"right",0.717,1
2,4,"m5",2,"stimuli/Outdoor activity & sport item.png","Kitchen & utensil",0,0.634615384615385,0.25,0.25,1.131,4,71,4,3,4,0,0,0,0.25,0.75,"afterCP","afterCP","bef_cp",1,"cork02.jpg",1,4,"right",1.441,1
2,5,"m2",3,"stimuli/Outdoor activity & sport item.png","Electronic device & accessory",0,0.622641509433962,0.2,0,0.831,2,72,1,3,5,0,1,0,0.5,0.25,"afterCP","afterCP","bef_cp",1,"usbkey.jpg",1,4,"right",1.611,0
2,6,"m5",2,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.62962962962963,0.333333333333333,0.4,1.57,2,73,5,3,6,0,0,1,0.75,1,"afterCP","afterCP","bef_cp",1,"tupperware03a.jpg",1,4,NA,0.72,NA
2,7,"m2",4,"stimuli/Outdoor activity & sport item.png","Electronic device & accessory",0,0.618181818181818,0.285714285714286,0,2.228,1,74,2,3,7,0,1,0,0.75,0.25,"afterCP","afterCP","bef_cp",1,"cellphone.jpg",1,4,"left",0.971,1
2,8,"m5",3,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.625,0.375,0.5,0.848,3,75,6,3,8,0,0,1,0.75,1,"afterCP","beforeCP","bef_cp",1,"butterknife.jpg",1,3,NA,1.209,NA
2,10,"m5",3,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.620689655172414,0.4,0.571428571428571,0.842,3,77,7,3,10,0,0,1,0.5,1,"afterCP","beforeCP","bef_cp",1,"travelmug.jpg",1,4,"left",0.741,0
2,12,"m2",1,"stimuli/Outdoor activity & sport item.png","Electronic device & accessory",0,0.6,0.333333333333333,0,1.845,3,79,5,3,12,0,1,0,0.75,0.75,"afterCP","beforeCP","bef_cp",1,"filmnegative.jpg",1,4,NA,0.717,NA
2,13,"m2",4,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.60655737704918,0.384615384615385,0.166666666666667,1.987,4,80,6,3,13,0,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"securitycamera.jpg",1,4,"right",0.732,0
2,15,"m2",4,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.603174603174603,0.4,0.285714285714286,0.88,4,82,7,3,15,0,0,1,0.75,0.75,"afterCP","beforeCP","bef_cp",1,"nintendods.jpg",1,4,"left",0.93,1
2,16,"m2",4,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.609375,0.4375,0.375,0.875,4,83,8,3,16,0,0,1,0.75,0.75,"afterCP","beforeCP","bef_cp",1,"dvdplayer.jpg",1,4,"right",1.245,0
2,18,"m2",3,"stimuli/Hand labour tool & accessory.png","Electronic device & accessory",0,0.590909090909091,0.388888888888889,0.3,2.495,2,85,10,3,18,0,0,0,0.75,0.75,"afterCP","beforeCP","bef_cp",1,"expansioncard.jpg",1,4,"left",0.823,1
2,19,"m5",4,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.597014925373134,0.421052631578947,0.555555555555556,1.333,4,86,9,3,19,0,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"funnel.jpg",1,4,"right",0.942,1
2,20,"m2",4,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.602941176470588,0.45,0.363636363636364,1.909,4,87,11,3,20,0,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"photocopier.jpg",1,4,"left",0.987,1
2,21,"m2",1,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.608695652173913,0.476190476190476,0.416666666666667,1.365,1,88,12,3,21,0,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"electricoutlet.jpg",1,4,"left",0.853,1
2,22,"m5",2,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.614285714285714,0.5,0.6,1.079,2,89,10,3,22,0,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"cookiecutter.jpg",1,4,"right",0.828,1
2,23,"m5",4,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.619718309859155,0.521739130434783,0.636363636363636,1.461,4,90,11,3,23,0,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"saladspinner.jpg",1,2,"right",1.12,1
2,24,"m2",1,"stimuli/Electronic device & accessory.png","Electronic device & accessory",1,0.625,0.541666666666667,0.461538461538462,1.466,1,91,13,3,24,0,0,1,1,1,"afterCP","beforeCP","bef_cp",1,"extensioncord.jpg",1,4,NA,1.691,NA
2,25,"m5",4,"stimuli/Kitchen & utensil.png","Kitchen & utensil",1,0.63013698630137,0.56,0.666666666666667,1.313,4,92,12,3,25,1,0,1,1,0.75,"beforeCP","beforeCP","bef_cp",1,"bowl02a.jpg",1,4,"left",0.831,0
